video_id,corpus,cache_dir,config_hash,is_canonical,n_survivors,n_scenes,shortlist_width,fraction_kept
2712662377,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,140,28,6,0.214286
2717347132,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,110,21,5,0.238095
2717347132,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,110,21,5,0.238095
2717347132,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,110,21,5,0.238095
2717347132,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,110,21,5,0.238095
2717347132,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,110,21,5,0.238095
2726497009,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,211,29,6,0.206897
2726497009,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,211,29,6,0.206897
2726497009,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,211,29,6,0.206897
2726497009,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,211,29,6,0.206897
2726497009,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,211,29,6,0.206897
2731071928,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,263,52,8,0.153846
2731071928,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,263,52,8,0.153846
2731071928,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,263,52,8,0.153846
2731071928,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,263,52,8,0.153846
2731071928,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,263,52,8,0.153846
2735019707,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,79,19,5,0.263158
2735019707,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,79,19,5,0.263158
2735019707,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,79,19,5,0.263158
2735019707,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,79,19,5,0.263158
2735019707,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,79,19,5,0.263158
2736413196,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,217,56,8,0.142857
2736413196,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,217,56,8,0.142857
2736413196,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,217,56,8,0.142857
2736413196,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,217,56,8,0.142857
2736413196,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,217,56,8,0.142857
2771402761,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,195,36,6,0.166667
2771402761,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,195,36,6,0.166667
2771402761,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,195,36,6,0.166667
2771402761,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,195,36,6,0.166667
2771402761,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,195,36,6,0.166667
2782307049,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,62,11,4,0.363636
2782307049,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,62,11,4,0.363636
2782307049,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,62,11,4,0.363636
2782307049,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,62,11,4,0.363636
2782307049,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,62,11,4,0.363636
2782658657,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,106,24,5,0.208333
2782658657,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,106,24,5,0.208333
2782658657,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,106,24,5,0.208333
2782658657,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,106,24,5,0.208333
2782658657,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,106,24,5,0.208333
2793260225,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,77,18,5,0.277778
2793260225,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,77,18,5,0.277778
2793260225,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,77,18,5,0.277778
2793260225,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,77,18,5,0.277778
2793260225,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,77,18,5,0.277778
2793806282,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,259,32,6,0.1875
2793806282,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,259,32,6,0.1875
2793806282,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,259,32,6,0.1875
2793806282,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,259,32,6,0.1875
2793806282,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,259,32,6,0.1875
2796821016,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,249,56,8,0.142857
2796821016,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,249,56,8,0.142857
2796821016,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,249,56,8,0.142857
2796821016,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,249,56,8,0.142857
2796821016,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,249,56,8,0.142857
2809330695,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,289,38,7,0.184211
2809330695,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,289,38,7,0.184211
2809330695,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,289,38,7,0.184211
2809330695,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,289,38,7,0.184211
2809330695,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,289,38,7,0.184211
2821788355,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,103,27,6,0.222222
2821788355,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,103,27,6,0.222222
2821788355,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,103,27,6,0.222222
2821788355,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,103,27,6,0.222222
2821788355,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,103,27,6,0.222222
2824317018,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,217,41,7,0.170732
2824317018,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,217,41,7,0.170732
2824317018,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,217,41,7,0.170732
2824317018,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,217,41,7,0.170732
2824317018,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,217,41,7,0.170732
2829462646,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,334,71,9,0.126761
2829462646,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,334,71,9,0.126761
2829462646,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,334,71,9,0.126761
2829462646,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,334,71,9,0.126761
2829462646,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,334,71,9,0.126761
2833209794,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,45,9,4,0.444444
2833209794,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,45,9,4,0.444444
2833209794,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,45,9,4,0.444444
2833209794,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,45,9,4,0.444444
2833209794,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,45,9,4,0.444444
2834146886,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,251,45,7,0.155556
2834146886,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,251,45,7,0.155556
2834146886,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,251,45,7,0.155556
2834146886,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,251,45,7,0.155556
2834146886,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,251,45,7,0.155556
2854886555,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,64,12,4,0.333333
2854886555,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,64,12,4,0.333333
2854886555,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,64,12,4,0.333333
2854886555,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,64,12,4,0.333333
2854886555,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,64,12,4,0.333333
2868183184,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,209,48,7,0.145833
2868183184,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,209,48,7,0.145833
2868183184,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,209,48,7,0.145833
2868183184,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,209,48,7,0.145833
2868183184,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,209,48,7,0.145833
2871995580,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,361,50,8,0.16
2871995580,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,361,50,8,0.16
2871995580,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,361,50,8,0.16
2871995580,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,361,50,8,0.16
2871995580,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,361,50,8,0.16
2877270840,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,104,20,5,0.25
2877270840,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,104,20,5,0.25
2877270840,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,104,20,5,0.25
2877270840,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,104,20,5,0.25
2877270840,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,104,20,5,0.25
2925298951,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,54,6,4,0.666667
2925298951,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,54,6,4,0.666667
2925298951,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,54,6,4,0.666667
2925298951,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,54,6,4,0.666667
2925298951,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,54,6,4,0.666667
2930782930,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,126,25,5,0.2
2930782930,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,126,25,5,0.2
2930782930,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,126,25,5,0.2
2930782930,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,126,25,5,0.2
2930782930,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,126,25,5,0.2
2932897373,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,77,16,4,0.25
2932897373,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,77,16,4,0.25
2932897373,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,77,16,4,0.25
2932897373,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,77,16,4,0.25
2932897373,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,77,16,4,0.25
2957808913,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,80,16,4,0.25
2957808913,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,80,16,4,0.25
2957808913,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,80,16,4,0.25
2957808913,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,80,16,4,0.25
2957808913,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,80,16,4,0.25
2971556305,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,195,29,6,0.206897
2971556305,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,195,29,6,0.206897
2971556305,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,195,29,6,0.206897
2971556305,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,195,29,6,0.206897
2971556305,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,195,29,6,0.206897
2973331780,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,136,25,5,0.2
2973331780,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,136,25,5,0.2
2973331780,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,136,25,5,0.2
2973331780,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,136,25,5,0.2
2973331780,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,136,25,5,0.2
2976913210,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,74,11,4,0.363636
2976913210,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,74,11,4,0.363636
2976913210,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,74,11,4,0.363636
2976913210,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,74,11,4,0.363636
2976913210,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,74,11,4,0.363636
2977504625,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,52,12,4,0.333333
2977504625,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,52,12,4,0.333333
2977504625,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,52,12,4,0.333333
2977504625,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,52,12,4,0.333333
2977504625,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,52,12,4,0.333333
2978295992,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,142,27,6,0.222222
2978295992,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,142,27,6,0.222222
2978295992,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,142,27,6,0.222222
2978295992,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,142,27,6,0.222222
2978295992,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,142,27,6,0.222222
2984974097,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,121,23,5,0.217391
2984974097,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,121,23,5,0.217391
2984974097,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,121,23,5,0.217391
2984974097,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,121,23,5,0.217391
2984974097,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,121,23,5,0.217391
2987766537,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,69,13,4,0.307692
2987766537,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,69,13,4,0.307692
2987766537,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,69,13,4,0.307692
2987766537,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,69,13,4,0.307692
2987766537,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,69,13,4,0.307692
2990321092,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,86,21,5,0.238095
2990321092,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,86,21,5,0.238095
2990321092,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,86,21,5,0.238095
2990321092,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,86,21,5,0.238095
2990321092,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,86,21,5,0.238095
3026084730,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,295,55,8,0.145455
3026084730,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,295,55,8,0.145455
3026084730,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,295,55,8,0.145455
3026084730,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,295,55,8,0.145455
3026084730,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,295,55,8,0.145455
3046900922,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,72,9,4,0.444444
3046900922,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,72,9,4,0.444444
3046900922,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,72,9,4,0.444444
3046900922,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,72,9,4,0.444444
3046900922,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,72,9,4,0.444444
3049351381,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,207,40,7,0.175
3049351381,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,207,40,7,0.175
3049351381,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,207,40,7,0.175
3049351381,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,207,40,7,0.175
3049351381,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,207,40,7,0.175
3060478605,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,59,5,4,0.8
3060478605,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,59,5,4,0.8
3060478605,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,59,5,4,0.8
3060478605,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,59,5,4,0.8
3060478605,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,59,5,4,0.8
3063380173,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,71,17,5,0.294118
3063380173,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,71,17,5,0.294118
3063380173,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,71,17,5,0.294118
3063380173,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,71,17,5,0.294118
3063380173,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,71,17,5,0.294118
3078294001,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,46,9,4,0.444444
3078294001,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,46,9,4,0.444444
3078294001,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,46,9,4,0.444444
3078294001,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,46,9,4,0.444444
3078294001,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,46,9,4,0.444444
3105728894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,203,31,6,0.193548
3105728894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,203,31,6,0.193548
3105728894,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,203,31,6,0.193548
3105728894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,203,31,6,0.193548
3105728894,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,203,31,6,0.193548
3107742409,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,215,42,7,0.166667
3107742409,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,215,42,7,0.166667
3107742409,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,215,42,7,0.166667
3107742409,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,215,42,7,0.166667
3107742409,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,215,42,7,0.166667
3112351937,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,60,12,4,0.333333
3112351937,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,60,12,4,0.333333
3112351937,nextqa_val_tune,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,cab2bac1628012a3,True,60,12,4,0.333333
3112351937,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,eb62728c14690b5b,False,60,12,4,0.333333
3112351937,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,f13ff10914f9c340,False,60,12,4,0.333333
3121571439,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,23e55c57a3b14534,False,163,32,6,0.1875
3121571439,nextqa_other,/home/ccbd/IRIS-1/tuning/index_cache_scenespans,9ce98f737b00237e,False,163,32,6,0.1875
